content_id,creator_id,niche,platform,content_format,topic,publish_date,views,likes,comments,saves,shares,watch_time_pct,affiliate_clicks,affiliate_revenue_usd,product_sales,product_revenue_usd,total_revenue_usd,production_hours,revenue_per_hour_usd,is_high_converting,has_affiliate_link,has_product_link
CON02508,CRE0116,Education & Online Courses,Instagram,LinkedIn Post,Study With Me,2025-11-02,283348,18110,3588,4964,11105,0.393,633,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON02509,CRE0271,Photography & Videography,YouTube,Substack Issue,Editing Tutorial,2025-12-27,48651,1706,377,1228,443,0.539,231,0.0,0,0.0,0.0,4.7,0.0,False,True,False
CON02510,CRE0525,Travel & Adventure,Substack,LinkedIn Post,Travel Hacks,2026-01-13,30009,700,265,452,548,0.645,214,0.0,0,0.0,0.0,1.2,0.0,False,True,False
CON02511,CRE0550,Comedy & Entertainment,YouTube,YouTube Video,Parody,2026-01-18,15871,965,422,692,139,0.505,118,0.0,0,0.0,0.0,7.1,0.0,False,True,False
CON02512,CRE0502,Music & Audio Production,Substack,Instagram Story,Song Breakdown,2025-11-12,9082,577,42,341,151,0.547,29,0.0,0,0.0,0.0,0.2,0.0,False,True,False
CON02513,CRE0035,Comedy & Entertainment,TikTok,Instagram Story,Reaction Video,2025-10-16,26332,1821,114,639,1031,0.408,169,0.0,0,0.0,0.0,0.2,0.0,False,True,False
CON02514,CRE0548,Music & Audio Production,Substack,YouTube Video,Gear Review,2025-12-19,2252,164,17,18,43,0.517,10,0.0,0,0.0,0.0,8.8,0.0,False,True,False
CON02515,CRE0074,Education & Online Courses,Twitter/X,YouTube Video,Learning Hack,2025-12-03,9930,827,160,149,251,0.217,669,5005.32,62,1676.62,6681.94,7.1,936.68,True,True,True
CON02516,CRE0508,Music & Audio Production,TikTok,Instagram Post,Song Breakdown,2026-02-12,104272,4288,2155,1172,3344,0.589,950,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON02517,CRE0401,Science & Space,YouTube,YouTube Short,Science Experiment,2025-10-20,13155,310,79,455,489,0.354,545,2863.22,42,3067.94,5931.16,2.0,3021.93,True,True,True
CON02518,CRE0188,Finance & Investing,YouTube,YouTube Video,Investing for Beginners,2026-02-06,44101,2460,1120,814,368,0.234,2586,16726.61,114,10846.88,27573.49,7.2,3814.84,True,True,True
CON02519,CRE0337,Gaming & Esports,Instagram,Substack Issue,Game Lore Deep Dive,2025-09-30,11195,752,195,197,161,0.345,892,5180.73,58,5350.83,10531.56,2.1,4988.05,True,True,True
CON02520,CRE0220,Comedy & Entertainment,LinkedIn,LinkedIn Post,Storytime,2025-11-13,94399,3295,208,2350,1747,0.239,121,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON02521,CRE0174,Pet Care,YouTube,Instagram Story,Dog Training Tips,2026-02-24,97116,2034,2400,1128,1662,0.358,66,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON02522,CRE0496,Sustainable Living,LinkedIn,TikTok,Sustainable Fashion,2026-01-02,6161,595,83,177,212,0.439,39,0.0,0,0.0,0.0,2.6,0.0,False,True,False
CON02523,CRE0054,Science & Space,TikTok,Instagram Post,Science Experiment,2026-03-11,1996,204,30,52,71,0.655,14,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON02524,CRE0212,Technology & Software,YouTube,Instagram Story,Coding Tutorial,2026-03-06,130258,12005,454,3502,5208,0.566,892,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON02525,CRE0578,Beauty & Fashion,YouTube,Substack Issue,Thrift Haul,2025-10-04,52447,3717,961,489,989,0.472,468,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON02526,CRE0480,Food & Cooking,LinkedIn,Instagram Post,Street Food Tour,2025-10-11,1641,94,36,53,41,0.593,12,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON02527,CRE0398,Education & Online Courses,Twitter/X,Substack Issue,Book Summary,2025-11-04,4184,437,110,155,35,0.23,11,0.0,0,0.0,0.0,4.7,0.0,False,True,False
CON02528,CRE0054,Photography & Videography,YouTube,Instagram Post,Behind the Scenes,2026-01-21,189181,6822,1723,5231,2814,0.337,84,0.0,0,0.0,0.0,1.3,0.0,False,True,False
CON02529,CRE0436,Photography & Videography,YouTube,Instagram Story,Photo Walk Vlog,2025-11-15,8369,641,191,394,331,0.498,66,0.0,0,0.0,0.0,0.2,0.0,False,True,False
CON02530,CRE0188,Travel & Adventure,Substack,TikTok,Travel Hacks,2025-12-06,27783,2368,648,532,359,0.564,208,0.0,0,0.0,0.0,0.7,0.0,False,True,False
CON02531,CRE0122,Personal Development,YouTube,LinkedIn Post,Book That Changed My Life,2025-10-22,3297035,142939,90190,130629,99802,0.416,10337,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON02532,CRE0571,Parenting & Family,Twitter/X,LinkedIn Post,Family Vlog,2025-09-30,40901,2548,182,1993,1368,0.66,102,0.0,0,0.0,0.0,1.1,0.0,False,True,False
CON02533,CRE0089,Finance & Investing,YouTube,Instagram Story,Passive Income Ideas,2025-12-17,5715,288,50,178,99,0.662,34,0.0,0,0.0,0.0,0.3,0.0,False,True,False
CON02534,CRE0376,Pet Care,TikTok,Substack Issue,Dog Training Tips,2025-10-15,1889646,162276,42143,77287,10961,0.401,18470,0.0,0,0.0,0.0,2.2,0.0,False,True,False
CON02535,CRE0027,Music & Audio Production,YouTube,Instagram Post,Gear Review,2025-09-28,53693,2562,415,942,367,0.458,61,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON02536,CRE0153,Science & Space,TikTok,Instagram Reel,Myth Busting,2025-12-08,29089,1478,690,787,1089,0.396,221,0.0,0,0.0,0.0,3.3,0.0,False,True,False
CON02537,CRE0338,Gaming & Esports,Twitter/X,TikTok,Challenge Run,2026-02-08,290525,15409,2811,12226,5767,0.645,22010,18228.44,1518,168938.44,187166.88,1.4,136095.34,True,True,True
CON02538,CRE0551,Travel & Adventure,LinkedIn,LinkedIn Post,Hidden Gems in Bali,2025-10-17,8563,520,31,128,135,0.333,4,0.0,0,0.0,0.0,1.4,0.0,False,True,False
CON02539,CRE0522,Technology & Software,LinkedIn,Instagram Story,Coding Tutorial,2025-10-03,58361,4073,576,2545,1497,0.313,290,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON02540,CRE0210,Comedy & Entertainment,TikTok,Instagram Reel,Sketch Comedy,2025-10-11,3777,364,9,169,122,0.742,262,1294.58,7,792.73,2087.31,3.7,568.04,True,True,True
CON02541,CRE0011,Comedy & Entertainment,TikTok,Instagram Post,Reaction Video,2026-03-02,27943,1271,836,202,996,0.372,207,0.0,0,0.0,0.0,1.5,0.0,False,True,False
CON02542,CRE0092,Science & Space,LinkedIn,Instagram Post,Myth Busting,2025-11-28,2722,322,80,59,100,0.302,122,609.11,5,790.61,1399.72,0.7,2000.17,True,True,True
CON02543,CRE0425,Food & Cooking,TikTok,LinkedIn Post,Restaurant Review,2026-03-14,128773,11372,429,4670,917,0.717,822,0.0,0,0.0,0.0,1.4,0.0,False,True,False
CON02544,CRE0543,Science & Space,LinkedIn,Substack Issue,Space Discovery Explained,2025-10-31,17724,1022,453,146,385,0.428,113,0.0,0,0.0,0.0,3.3,0.0,False,True,False
CON02545,CRE0100,Travel & Adventure,Substack,LinkedIn Post,Budget Europe Trip,2025-12-21,46088,4750,869,2112,1528,0.399,825,3494.24,17,2090.01,5584.25,1.0,5358.82,True,True,True
CON02546,CRE0231,Parenting & Family,Substack,LinkedIn Post,School Tips,2025-11-18,1227,53,31,7,24,0.403,8,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON02547,CRE0316,Music & Audio Production,YouTube,Instagram Reel,Gear Review,2025-09-21,27381,2547,745,1236,804,0.387,178,0.0,0,0.0,0.0,3.7,0.0,False,True,False
CON02548,CRE0013,Education & Online Courses,Instagram,Instagram Post,Note-Taking System,2026-03-14,2411,191,15,54,93,0.341,17,0.0,0,0.0,0.0,1.1,0.0,False,True,False
CON02549,CRE0380,Gaming & Esports,LinkedIn,TikTok,Challenge Run,2025-12-26,207492,20585,4581,7080,1664,0.28,1524,0.0,0,0.0,0.0,1.5,0.0,False,True,False
CON02550,CRE0588,Photography & Videography,Twitter/X,Substack Issue,Camera Gear Review,2025-11-27,27004,2577,457,800,384,0.324,1052,7052.89,88,4901.41,11954.3,1.2,10297.03,True,True,True
CON02551,CRE0306,Comedy & Entertainment,Twitter/X,YouTube Video,Reaction Video,2025-10-27,36763,3938,471,444,718,0.238,2716,3040.43,91,1886.57,4927.0,7.6,645.87,True,True,True
CON02552,CRE0543,Comedy & Entertainment,Twitter/X,Instagram Post,Day in My Life,2025-10-20,5647,203,14,78,174,0.373,44,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON02553,CRE0168,Photography & Videography,Twitter/X,TikTok,Photo Walk Vlog,2026-01-18,5170,442,38,212,167,0.43,47,0.0,0,0.0,0.0,1.9,0.0,False,True,False
CON02554,CRE0218,Music & Audio Production,LinkedIn,YouTube Short,Studio Vlog,2025-10-27,5472,423,63,120,79,0.628,32,0.0,0,0.0,0.0,1.4,0.0,False,True,False
CON02555,CRE0040,Technology & Software,LinkedIn,Instagram Reel,Coding Tutorial,2026-02-20,72068,7090,2033,2273,1431,0.45,4326,26226.26,95,11024.78,37251.04,3.1,11986.82,True,True,True
CON02556,CRE0398,Finance & Investing,Twitter/X,Substack Issue,Passive Income Ideas,2025-10-05,6342,392,118,215,47,0.589,26,0.0,0,0.0,0.0,4.6,0.0,False,True,False
CON02557,CRE0172,Language Learning,YouTube,Instagram Post,Language Learning Mistakes,2025-10-23,16295,1587,131,379,542,0.496,153,0.0,0,0.0,0.0,0.7,0.0,False,True,False
CON02558,CRE0077,Gaming & Esports,Substack,TikTok,Game Lore Deep Dive,2026-02-28,72191,1589,1619,2214,2152,0.663,687,0.0,0,0.0,0.0,1.2,0.0,False,True,False
CON02559,CRE0426,Photography & Videography,Instagram,YouTube Video,Preset Tutorial,2025-10-08,50195,4464,1224,1642,440,0.208,274,0.0,0,0.0,0.0,5.0,0.0,False,True,False
CON02560,CRE0592,Finance & Investing,Twitter/X,Instagram Reel,Passive Income Ideas,2026-02-04,79059,6673,958,3229,2570,0.701,779,0.0,0,0.0,0.0,3.1,0.0,False,True,False
CON02561,CRE0477,Business & Entrepreneurship,YouTube,LinkedIn Post,Cold Email Tips,2025-12-31,102232,3547,2282,4075,1770,0.457,625,0.0,0,0.0,0.0,1.3,0.0,False,True,False
CON02562,CRE0018,Personal Development,TikTok,Instagram Reel,Morning Routine,2025-12-18,63197,5515,1448,843,460,0.594,523,0.0,0,0.0,0.0,3.3,0.0,False,True,False
CON02563,CRE0512,Business & Entrepreneurship,YouTube,YouTube Video,Business Mistakes,2026-02-07,3293,69,21,124,24,0.279,21,0.0,0,0.0,0.0,7.7,0.0,False,True,False
CON02564,CRE0513,Beauty & Fashion,YouTube,YouTube Video,Makeup Tutorial,2025-11-09,39870,3816,1159,595,609,0.438,117,0.0,0,0.0,0.0,4.1,0.0,False,True,False
CON02565,CRE0145,Science & Space,Twitter/X,Substack Issue,Myth Busting,2026-03-18,1324,97,3,32,15,0.601,9,0.0,0,0.0,0.0,3.6,0.0,False,True,False
CON02566,CRE0527,Language Learning,Twitter/X,Substack Issue,Immersion Tips,2025-12-15,96730,5628,2457,730,1171,0.686,6380,9914.09,497,76680.0,86594.09,1.3,68047.04,True,True,True
CON02567,CRE0161,Comedy & Entertainment,Twitter/X,Instagram Post,Sketch Comedy,2026-02-21,24846,2776,621,270,835,0.257,26,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON02568,CRE0289,Music & Audio Production,Twitter/X,YouTube Video,Song Breakdown,2025-09-24,9960,707,77,331,251,0.377,96,0.0,0,0.0,0.0,7.0,0.0,False,True,False
CON02569,CRE0395,Sustainable Living,Instagram,Instagram Story,Green Home Tour,2025-11-23,1288,100,22,37,8,0.431,8,0.0,0,0.0,0.0,0.3,0.0,False,True,False
CON02570,CRE0179,Beauty & Fashion,YouTube,Instagram Story,Thrift Haul,2025-11-09,30302,724,285,1100,618,0.32,1064,1890.42,65,10088.53,11978.95,0.5,24991.79,True,True,True
CON02571,CRE0307,Business & Entrepreneurship,TikTok,Instagram Reel,My Revenue Report,2025-11-22,11735,909,164,412,341,0.667,109,0.0,0,0.0,0.0,2.8,0.0,False,True,False
CON02572,CRE0189,Home Decor & Interior Design,YouTube,Instagram Reel,Small Space Ideas,2026-02-16,400897,23377,4058,3398,6640,0.403,97,0.0,0,0.0,0.0,1.7,0.0,False,True,False
CON02573,CRE0036,Travel & Adventure,TikTok,Substack Issue,Budget Europe Trip,2025-12-12,147514,5168,2756,2187,5737,0.236,762,0.0,0,0.0,0.0,1.6,0.0,False,True,False
CON02574,CRE0280,Science & Space,TikTok,LinkedIn Post,Science Experiment,2025-10-05,2898,91,18,64,111,0.484,18,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON02575,CRE0006,Travel & Adventure,Instagram,TikTok,Solo Travel Guide,2026-02-05,19536,851,226,629,151,0.214,50,0.0,0,0.0,0.0,2.6,0.0,False,True,False
CON02576,CRE0084,Language Learning,Twitter/X,TikTok,Immersion Tips,2026-01-03,75049,5525,198,547,1356,0.557,151,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON02577,CRE0493,Technology & Software,YouTube,Instagram Story,Coding Tutorial,2026-01-11,16367,421,124,818,253,0.653,383,2892.97,36,5620.8,8513.77,0.3,33264.34,True,True,True
CON02578,CRE0422,Sustainable Living,Substack,YouTube Video,Sustainable Fashion,2025-11-25,36157,1727,91,1323,727,0.683,1030,6864.39,33,6116.22,12980.61,6.6,1971.79,True,True,True
CON02579,CRE0513,Language Learning,YouTube,Instagram Post,Grammar Explained,2026-01-11,46875,4206,815,1506,1058,0.599,191,0.0,0,0.0,0.0,1.9,0.0,False,True,False
CON02580,CRE0142,Finance & Investing,TikTok,YouTube Video,Stock Market Explained,2026-01-14,110794,3251,1265,2343,3781,0.632,229,0.0,0,0.0,0.0,6.1,0.0,False,True,False
CON02581,CRE0515,Home Decor & Interior Design,Substack,YouTube Short,IKEA Hacks,2025-10-19,5593,288,77,67,189,0.437,12,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON02582,CRE0508,Home Decor & Interior Design,YouTube,LinkedIn Post,Small Space Ideas,2025-11-04,36138,3016,562,795,622,0.584,99,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON02583,CRE0398,Comedy & Entertainment,LinkedIn,LinkedIn Post,Day in My Life,2026-01-11,11411,1014,246,336,396,0.541,22,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON02584,CRE0232,Home Decor & Interior Design,YouTube,Instagram Reel,Colour Palette Guide,2025-09-29,655592,28120,2341,12961,23637,0.41,5517,0.0,0,0.0,0.0,2.8,0.0,False,True,False
CON02585,CRE0359,Science & Space,YouTube,YouTube Short,Documentary Reaction,2026-02-23,903,84,23,42,18,0.515,5,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON02586,CRE0217,Finance & Investing,Twitter/X,Substack Issue,Budget Review,2025-12-31,8132,473,29,140,83,0.48,69,0.0,0,0.0,0.0,1.8,0.0,False,True,False
CON02587,CRE0070,Personal Development,LinkedIn,LinkedIn Post,Book That Changed My Life,2025-10-23,22651,2146,164,387,334,0.619,150,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON02588,CRE0193,Home Decor & Interior Design,Instagram,YouTube Video,IKEA Hacks,2026-03-01,42235,4417,373,1148,1106,0.372,47,0.0,0,0.0,0.0,8.0,0.0,False,True,False
CON02589,CRE0388,Parenting & Family,LinkedIn,Substack Issue,School Tips,2025-12-20,99248,8262,1796,2830,1956,0.536,29,0.0,0,0.0,0.0,2.5,0.0,False,True,False
CON02590,CRE0251,Sustainable Living,Instagram,TikTok,Sustainable Fashion,2026-02-10,12435,1301,163,164,458,0.569,63,0.0,0,0.0,0.0,2.2,0.0,False,True,False
CON02591,CRE0323,Home Decor & Interior Design,Twitter/X,YouTube Video,Small Space Ideas,2026-01-09,2601,207,46,15,21,0.211,24,0.0,0,0.0,0.0,5.3,0.0,False,True,False
CON02592,CRE0185,Photography & Videography,Twitter/X,YouTube Video,Camera Gear Review,2025-10-15,2046,72,26,17,79,0.204,159,650.19,11,1895.62,2545.81,4.6,554.9,True,True,True
CON02593,CRE0543,Language Learning,Substack,Instagram Reel,Grammar Explained,2025-10-27,5982,461,130,89,38,0.577,379,364.15,36,1803.97,2168.12,3.0,732.33,True,True,True
CON02594,CRE0430,Travel & Adventure,YouTube,YouTube Video,Hidden Gems in Bali,2026-02-25,6532,581,14,306,207,0.59,8,0.0,0,0.0,0.0,9.5,0.0,False,True,False
CON02595,CRE0589,Home Decor & Interior Design,Twitter/X,Instagram Post,IKEA Hacks,2026-03-01,3099,366,15,61,84,0.384,218,219.96,18,531.22,751.18,1.5,500.44,True,True,True
CON02596,CRE0311,Travel & Adventure,Substack,LinkedIn Post,Solo Travel Guide,2025-12-04,17865,722,384,344,354,0.649,121,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON02597,CRE0395,Business & Entrepreneurship,Instagram,YouTube Short,My Revenue Report,2025-11-17,24395,2395,710,750,417,0.396,1537,2066.13,58,9601.27,11667.4,1.9,6284.84,True,True,True
CON02598,CRE0013,Language Learning,Instagram,Instagram Reel,Immersion Tips,2026-01-17,148042,7005,1976,3634,4412,0.725,454,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON02599,CRE0424,Parenting & Family,Substack,Substack Issue,Morning Routine With Kids,2025-11-27,6145,495,72,143,73,0.286,13,0.0,0,0.0,0.0,4.3,0.0,False,True,False
CON02600,CRE0154,Beauty & Fashion,Instagram,LinkedIn Post,Skincare Routine,2025-10-02,18903,1782,430,281,253,0.605,1461,10011.59,139,22364.96,32376.55,0.9,35901.55,True,True,True
CON02601,CRE0446,Language Learning,Instagram,YouTube Short,Immersion Tips,2025-11-02,17224,772,428,657,599,0.216,34,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON02602,CRE0167,Technology & Software,TikTok,Instagram Story,Best AI Tools 2025,2025-10-05,5386,439,157,221,110,0.75,33,0.0,0,0.0,0.0,0.1,0.0,False,True,False
CON02603,CRE0117,Personal Development,YouTube,TikTok,Goal Setting,2025-11-07,176298,4582,3220,8427,3082,0.498,777,0.0,0,0.0,0.0,1.8,0.0,False,True,False
CON02604,CRE0360,Comedy & Entertainment,Instagram,Instagram Story,Storytime,2025-12-17,116289,10485,3407,3704,1115,0.419,200,0.0,0,0.0,0.0,0.2,0.0,False,True,False
CON02605,CRE0412,Science & Space,LinkedIn,Instagram Reel,Science Experiment,2026-02-25,35579,3064,169,1096,885,0.379,87,0.0,0,0.0,0.0,3.7,0.0,False,True,False
CON02606,CRE0178,Comedy & Entertainment,Twitter/X,Instagram Post,Reaction Video,2025-12-02,22583,726,506,576,449,0.32,918,2090.52,89,2087.92,4178.44,1.6,2624.06,True,True,True
CON02607,CRE0331,Home Decor & Interior Design,TikTok,Instagram Story,IKEA Hacks,2025-11-27,959156,49533,11086,15565,27659,0.239,8369,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON02608,CRE0104,Technology & Software,YouTube,Instagram Post,Best AI Tools 2025,2025-10-27,240030,23509,1533,7487,7706,0.744,1845,0.0,0,0.0,0.0,1.3,0.0,False,True,False
CON02609,CRE0508,Gaming & Esports,TikTok,LinkedIn Post,Pro Tips,2026-02-10,28315,913,324,519,245,0.251,34,0.0,0,0.0,0.0,1.4,0.0,False,True,False
CON02610,CRE0035,Photography & Videography,TikTok,Substack Issue,Behind the Scenes,2025-10-30,85561,4531,861,982,1848,0.702,680,0.0,0,0.0,0.0,4.0,0.0,False,True,False
CON02611,CRE0245,Parenting & Family,TikTok,Substack Issue,Kid-Friendly Recipes,2025-12-05,31062,3678,610,1046,528,0.436,207,0.0,0,0.0,0.0,2.9,0.0,False,True,False
CON02612,CRE0296,Science & Space,Instagram,Substack Issue,Research Breakdown,2025-11-25,23067,1127,545,1139,721,0.745,776,4519.93,19,3275.99,7795.92,2.1,3745.66,True,True,True
CON02613,CRE0036,Personal Development,Twitter/X,Instagram Story,Mindset Shift,2025-11-12,14661,1027,250,648,396,0.382,106,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON02614,CRE0038,Technology & Software,Twitter/X,LinkedIn Post,Best AI Tools 2025,2026-02-22,41671,1494,290,936,506,0.599,101,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON02615,CRE0428,Parenting & Family,YouTube,LinkedIn Post,Family Vlog,2026-02-03,12013,1117,27,391,181,0.348,48,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON02616,CRE0068,Sustainable Living,TikTok,Instagram Reel,Green Home Tour,2025-09-26,7889,886,86,245,144,0.239,457,648.52,11,1726.85,2375.37,2.2,1069.88,True,True,True
CON02617,CRE0520,Technology & Software,Twitter/X,Instagram Story,Coding Tutorial,2026-03-09,18292,384,44,820,622,0.339,75,0.0,0,0.0,0.0,0.2,0.0,False,True,False
CON02618,CRE0459,Education & Online Courses,YouTube,Substack Issue,Book Summary,2026-01-22,64776,1450,377,2935,2506,0.202,480,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON02619,CRE0581,Technology & Software,Instagram,YouTube Video,Best AI Tools 2025,2025-12-08,24943,1808,107,806,567,0.621,3,0.0,0,0.0,0.0,8.1,0.0,False,True,False
CON02620,CRE0013,Parenting & Family,Twitter/X,Instagram Reel,Morning Routine With Kids,2026-03-11,2428,175,34,18,78,0.733,170,1023.17,5,963.7,1986.87,1.5,1331.83,True,True,True
CON02621,CRE0546,Photography & Videography,Instagram,LinkedIn Post,Behind the Scenes,2026-01-31,22687,1419,178,1007,246,0.714,64,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON02622,CRE0453,Parenting & Family,Substack,YouTube Short,Family Vlog,2025-10-29,12199,1166,77,78,150,0.502,74,0.0,0,0.0,0.0,0.9,0.0,False,True,False
CON02623,CRE0204,Music & Audio Production,Substack,Instagram Post,Music Theory Explained,2026-02-14,21661,974,212,910,280,0.498,71,0.0,0,0.0,0.0,1.5,0.0,False,True,False
CON02624,CRE0106,Personal Development,LinkedIn,Instagram Reel,Book That Changed My Life,2025-11-21,56811,3488,1553,2492,537,0.389,446,0.0,0,0.0,0.0,3.7,0.0,False,True,False
CON02625,CRE0361,Travel & Adventure,LinkedIn,TikTok,Budget Europe Trip,2026-03-16,154682,4653,3749,4472,2737,0.251,867,0.0,0,0.0,0.0,0.8,0.0,False,True,False
CON02626,CRE0001,Education & Online Courses,LinkedIn,YouTube Short,Note-Taking System,2025-12-01,20762,1248,287,679,703,0.222,138,0.0,0,0.0,0.0,1.0,0.0,False,True,False
CON02627,CRE0374,Home Decor & Interior Design,Substack,Instagram Post,Budget Decor,2026-03-17,7313,401,19,312,179,0.551,14,0.0,0,0.0,0.0,1.3,0.0,False,True,False
CON02628,CRE0555,Sustainable Living,Twitter/X,Instagram Story,Eco Product Review,2026-02-04,38321,3026,1144,268,1423,0.665,155,0.0,0,0.0,0.0,0.2,0.0,False,True,False
CON02629,CRE0346,Food & Cooking,YouTube,Substack Issue,Recipe Breakdown,2025-11-03,65397,6788,1830,3225,2413,0.616,3090,24577.05,89,10488.64,35065.69,2.6,13704.17,True,True,True
CON02630,CRE0261,Gaming & Esports,Instagram,YouTube Short,Pro Tips,2025-10-11,129811,8245,1020,2787,2693,0.443,7772,8015.63,240,38440.72,46456.35,1.4,33385.96,True,True,True
CON02631,CRE0249,Gaming & Esports,YouTube,YouTube Short,Pro Tips,2025-11-14,10379,993,64,176,212,0.74,14,0.0,0,0.0,0.0,0.7,0.0,False,True,False
CON02632,CRE0538,Education & Online Courses,Twitter/X,Instagram Post,Note-Taking System,2026-03-04,14249,1114,196,396,236,0.676,231,374.59,8,1543.7,1918.29,1.2,1605.56,True,True,True
CON02633,CRE0071,Beauty & Fashion,Substack,Instagram Story,Skincare Routine,2025-11-12,23974,1634,74,474,935,0.213,83,0.0,0,0.0,0.0,0.4,0.0,False,True,False
CON02634,CRE0379,Sustainable Living,TikTok,LinkedIn Post,Green Home Tour,2025-10-01,10215,393,268,435,146,0.358,43,0.0,0,0.0,0.0,1.1,0.0,False,True,False
CON02635,CRE0536,Finance & Investing,Substack,Instagram Story,How I Paid Off Debt,2025-12-15,28696,2574,129,944,538,0.346,5,0.0,0,0.0,0.0,0.1,0.0,False,True,False
CON02636,CRE0106,Gaming & Esports,LinkedIn,YouTube Video,New Game Review,2026-01-09,10773,880,173,191,83,0.415,691,2798.24,49,8802.47,11600.71,8.1,1440.87,True,True,True
CON02637,CRE0057,Personal Development,Twitter/X,Instagram Reel,Productivity System,2025-12-14,52623,4243,1044,1629,294,0.671,2267,16642.48,51,4501.5,21143.98,3.7,5704.28,True,True,True
CON02638,CRE0247,Music & Audio Production,YouTube,Instagram Reel,Beat Making Tutorial,2025-11-17,53011,2490,890,1952,1491,0.602,3177,3135.92,219,4530.56,7666.48,1.2,6372.41,True,True,True
CON02639,CRE0303,Language Learning,TikTok,LinkedIn Post,Immersion Tips,2025-12-31,36863,961,626,1556,504,0.687,253,0.0,0,0.0,0.0,0.5,0.0,False,True,False
CON02640,CRE0221,Home Decor & Interior Design,Substack,LinkedIn Post,Small Space Ideas,2025-12-18,6884,816,181,111,100,0.346,334,2259.54,32,4044.71,6304.25,1.3,4681.66,True,True,True
CON02641,CRE0102,Travel & Adventure,Twitter/X,Instagram Post,City Vlog,2025-10-22,559897,36731,3957,5417,10674,0.39,5043,0.0,0,0.0,0.0,1.2,0.0,False,True,False
CON02642,CRE0256,Parenting & Family,Instagram,TikTok,Honest Parenting,2025-11-12,8704,973,180,146,193,0.665,76,0.0,0,0.0,0.0,2.8,0.0,False,True,False
CON02643,CRE0422,Comedy & Entertainment,Instagram,Instagram Post,Parody,2025-12-09,20449,2402,578,744,671,0.315,111,0.0,0,0.0,0.0,0.6,0.0,False,True,False
CON02644,CRE0559,Travel & Adventure,YouTube,Instagram Story,Travel Hacks,2025-12-26,28552,1165,661,732,652,0.38,126,0.0,0,0.0,0.0,0.3,0.0,False,True,False
CON02645,CRE0504,Photography & Videography,Twitter/X,TikTok,Camera Gear Review,2025-12-19,13380,514,54,334,261,0.404,251,127.64,12,678.01,805.65,1.9,413.39,True,True,True
CON02646,CRE0117,Sustainable Living,LinkedIn,TikTok,Plant-Based Meal,2025-10-05,4865,561,54,112,99,0.592,1,0.0,0,0.0,0.0,1.8,0.0,False,True,False
CON02647,CRE0131,Education & Online Courses,Instagram,Instagram Reel,Book Summary,2026-01-20,62338,3158,1342,2758,1660,0.631,2796,12053.91,275,16405.35,28459.26,3.7,7628.28,True,True,True
CON02648,CRE0599,Beauty & Fashion,YouTube,TikTok,Skincare Routine,2025-11-19,2605,182,26,25,27,0.367,21,0.0,0,0.0,0.0,2.9,0.0,False,True,False
CON02649,CRE0431,Pet Care,Substack,Substack Issue,Cat Behaviour Explained,2025-09-24,66784,4000,678,1462,1545,0.572,1122,1402.46,108,5925.93,7328.39,4.1,1802.29,True,True,True
CON02650,CRE0535,Sustainable Living,LinkedIn,Instagram Post,Green Home Tour,2026-01-21,198569,14485,4276,6529,2056,0.477,1549,0.0,0,0.0,0.0,1.4,0.0,False,True,False
CON02651,CRE0239,Travel & Adventure,Instagram,YouTube Video,Budget Europe Trip,2025-10-05,79730,4719,914,1991,2355,0.298,515,0.0,0,0.0,0.0,5.7,0.0,False,True,False
CON02652,CRE0227,Music & Audio Production,Twitter/X,YouTube Video,Studio Vlog,2025-09-28,114324,8065,1433,3679,878,0.607,4385,8573.9,184,8369.61,16943.51,8.1,2102.45,True,True,True
