product_id,creator_id,product_name,niche,product_type,price_usd,market_price_usd,price_gap_pct,units_sold,total_revenue_usd,conversion_rate,platform_sold_on,launch_date,creator_follower_tier,creator_niche,has_affiliate_programme,affiliate_commission_pct,rating,review_count
PRD01337,CRE0348,Vocabulary Flash Cards,Language Learning,Course,45.94,54.35,15.5,305,14011.7,0.0154,Own Website,2025-07-10,Micro,Language Learning,False,0.0,4.4,244
PRD01338,CRE0418,Colour Palette Pack,Home Decor & Interior Design,Course,74.58,84.98,12.2,2360,176008.8,0.0537,Podia,2024-07-22,Mid,Home Decor & Interior Design,True,0.3,3.9,300
PRD01339,CRE0063,Morning Routine Guide,Personal Development,Bundle,33.02,34.92,5.4,804,26548.08,0.0268,Teachable,2024-03-21,Micro,Personal Development,True,0.0,5.0,333
PRD01340,CRE0027,Flight Deal Tracker,Travel & Adventure,Preset Pack,66.25,48.28,-37.2,709,46971.25,0.0618,Own Website,2024-06-05,Micro,Travel & Adventure,True,0.0,4.1,153
PRD01341,CRE0399,Camera Settings PDF,Photography & Videography,eBook,84.19,58.4,-44.2,4512,379865.28,0.0398,Patreon,2025-11-13,Mid,Photography & Videography,True,0.0,4.8,320
PRD01342,CRE0080,Experiment Bundle,Science & Space,Course,85.51,61.71,-38.6,3103,265337.53,0.0337,Podia,2025-05-27,Mid,Science & Space,True,0.0,3.5,55
PRD01343,CRE0233,Stream Setup Checklist,Gaming & Esports,Preset Pack,12.79,8.05,-58.9,165,2110.35,0.0391,Etsy,2025-08-24,Nano,Gaming & Esports,True,0.12,4.1,40
PRD01344,CRE0070,Launch Checklist,Business & Entrepreneurship,Course,178.7,142.82,-25.1,4453,795751.1,0.0215,Gumroad,2024-05-21,Mid,Business & Entrepreneurship,False,0.14,4.1,328
PRD01345,CRE0280,Eco Swap Checklist,Sustainable Living,Bundle,133.87,115.89,-15.5,22274,2981820.38,0.0618,Teachable,2025-11-23,Macro,Sustainable Living,False,0.16,4.6,250
PRD01346,CRE0103,Journal Prompts PDF,Personal Development,eBook,133.43,137.52,3.0,1631,217624.33,0.0428,Teachable,2025-12-19,Mid,Personal Development,True,0.32,4.3,162
PRD01347,CRE0436,Options Playbook,Finance & Investing,Preset Pack,577.86,422.98,-36.6,20911,12083630.46,0.0533,Gumroad,2025-04-15,Macro,Finance & Investing,False,0.0,4.0,239
PRD01348,CRE0540,Joke Writing Guide,Comedy & Entertainment,eBook,117.8,136.77,13.9,14171,1669343.8,0.03,Etsy,2024-07-03,Macro,Comedy & Entertainment,False,0.0,3.9,256
PRD01349,CRE0372,Beat Making Course,Music & Audio Production,Course,79.17,65.48,-20.9,7603,601929.51,0.0676,Podia,2025-05-20,Mid,Music & Audio Production,True,0.36,4.3,383
PRD01350,CRE0174,Mixing Template,Music & Audio Production,Template,32.14,34.17,5.9,394,12663.16,0.0444,Podia,2025-02-14,Micro,Music & Audio Production,True,0.27,4.6,219
PRD01351,CRE0001,Reading Log PDF,Parenting & Family,eBook,16.44,27.12,39.4,878,14434.32,0.0288,Own Website,2025-06-10,Micro,Parenting & Family,False,0.2,4.6,481
PRD01352,CRE0342,Colour Analysis Guide,Beauty & Fashion,Template,23.05,44.48,48.2,2442,56288.1,0.0437,Own Website,2024-11-27,Micro,Beauty & Fashion,False,0.19,4.6,382
PRD01353,CRE0184,Pro Settings Pack,Gaming & Esports,Preset Pack,10.44,18.22,42.7,1479,15440.76,0.0414,Podia,2025-09-03,Micro,Gaming & Esports,False,0.37,3.8,111
PRD01354,CRE0299,Habit Tracker Notion,Personal Development,Course,14.93,22.65,34.1,1859,27754.87,0.0453,Gumroad,2025-04-05,Micro,Personal Development,False,0.0,4.5,442
PRD01355,CRE0498,Astronomy Guide PDF,Science & Space,Preset Pack,71.65,72.06,0.6,5690,407688.5,0.0506,Patreon,2025-05-18,Mid,Science & Space,False,0.24,4.2,122
PRD01356,CRE0207,Lab Notebook Template,Science & Space,Course,63.62,92.66,31.3,1423,90531.26,0.0703,Patreon,2024-11-30,Mid,Science & Space,True,0.0,3.6,195
PRD01357,CRE0319,Learning Roadmap,Education & Online Courses,Preset Pack,14.59,20.06,27.3,790,11526.1,0.0575,Own Website,2024-05-29,Micro,Education & Online Courses,False,0.0,4.7,237
PRD01358,CRE0489,Investment Tracker,Finance & Investing,Bundle,34.56,58.52,40.9,97,3352.32,0.0314,Etsy,2025-08-20,Micro,Finance & Investing,True,0.37,4.1,146
PRD01359,CRE0354,Cat Behaviour PDF,Pet Care,Template,98.48,180.55,45.5,806,79374.88,0.0678,Patreon,2024-09-07,Mid,Pet Care,True,0.0,4.6,396
PRD01360,CRE0308,Beat Making Course,Music & Audio Production,Guide,144.0,98.03,-46.9,12628,1818432.0,0.0723,Teachable,2025-11-12,Mid,Music & Audio Production,True,0.0,4.6,319
PRD01361,CRE0160,Flight Deal Tracker,Travel & Adventure,Preset Pack,23.37,32.19,27.4,70,1635.9,0.0359,Own Website,2025-01-23,Micro,Travel & Adventure,False,0.21,3.9,455
PRD01362,CRE0434,Budget Spreadsheet,Finance & Investing,Bundle,74.09,91.57,19.1,1488,110245.92,0.0575,Etsy,2024-11-07,Mid,Finance & Investing,False,0.32,4.9,357
PRD01363,CRE0227,Budget Spreadsheet,Finance & Investing,Preset Pack,134.21,188.33,28.7,5256,705407.76,0.0174,Teachable,2024-06-27,Mid,Finance & Investing,True,0.28,3.7,350
PRD01364,CRE0502,City Guide Pack,Travel & Adventure,Preset Pack,213.04,230.34,7.5,32482,6919965.28,0.0632,Own Website,2025-05-02,Macro,Travel & Adventure,False,0.39,4.5,216
PRD01365,CRE0045,Content Calendar,Comedy & Entertainment,Guide,267.3,208.01,-28.5,9506,2540953.8,0.0508,Etsy,2025-01-21,Macro,Comedy & Entertainment,False,0.17,3.9,327
PRD01366,CRE0524,Options Playbook,Finance & Investing,Template,60.49,54.71,-10.6,1323,80028.27,0.0734,Teachable,2024-06-03,Mid,Finance & Investing,False,0.12,3.7,485
PRD01367,CRE0419,Style Bundle,Beauty & Fashion,Preset Pack,432.89,405.21,-6.8,16227,7024506.03,0.0679,Etsy,2025-12-21,Macro,Beauty & Fashion,True,0.38,3.6,82
PRD01368,CRE0495,Zero-Waste Starter Guide,Sustainable Living,Course,64.6,55.63,-16.1,259,16731.4,0.0759,Podia,2024-08-03,Micro,Sustainable Living,True,0.0,4.1,498
PRD01369,CRE0198,Baking Masterclass,Food & Cooking,eBook,25.18,28.29,11.0,943,23744.74,0.0652,Podia,2024-09-12,Micro,Food & Cooking,True,0.0,4.2,328
PRD01370,CRE0481,Vocal Warm-Up Guide,Music & Audio Production,Template,80.11,153.17,47.7,744,59601.84,0.0125,Gumroad,2024-08-29,Mid,Music & Audio Production,True,0.19,4.3,363
PRD01371,CRE0554,Phrase Book PDF,Language Learning,eBook,518.01,354.42,-46.2,18425,9544334.25,0.0206,Patreon,2024-11-22,Macro,Language Learning,False,0.3,4.6,168
PRD01372,CRE0031,Morning Routine Guide,Personal Development,Template,1085.16,823.86,-31.7,132354,143625266.64,0.0155,Patreon,2025-07-28,Mega,Personal Development,False,0.22,4.1,368
PRD01373,CRE0285,Styling Checklist,Home Decor & Interior Design,eBook,20.84,23.39,10.9,713,14858.92,0.0134,Etsy,2024-09-12,Micro,Home Decor & Interior Design,False,0.0,4.0,352
PRD01374,CRE0056,Study System PDF,Education & Online Courses,Course,47.46,56.63,16.2,1009,47887.14,0.0133,Podia,2024-11-29,Mid,Education & Online Courses,False,0.24,3.6,358
PRD01375,CRE0336,Improv Exercise Pack,Comedy & Entertainment,eBook,48.47,44.14,-9.8,2663,129075.61,0.0737,Teachable,2024-06-02,Micro,Comedy & Entertainment,False,0.22,4.4,125
PRD01376,CRE0276,Joke Writing Guide,Comedy & Entertainment,Preset Pack,37.42,64.3,41.8,4295,160718.9,0.0497,Own Website,2025-02-17,Mid,Comedy & Entertainment,True,0.39,4.3,287
PRD01377,CRE0549,Launch Checklist,Business & Entrepreneurship,Bundle,103.98,85.55,-21.5,3195,332216.1,0.0717,Teachable,2025-09-25,Mid,Business & Entrepreneurship,False,0.0,4.6,451
PRD01378,CRE0193,Automation Course,Technology & Software,Bundle,396.86,277.97,-42.8,27744,11010483.84,0.0635,Gumroad,2025-11-14,Macro,Technology & Software,True,0.19,3.7,235
PRD01379,CRE0220,Crypto Guide,Finance & Investing,Guide,27.39,54.98,50.2,621,17009.19,0.012,Own Website,2024-11-02,Micro,Finance & Investing,True,0.15,4.6,295
PRD01380,CRE0001,Study Cards Pack,Science & Space,Bundle,140.55,167.91,16.3,10007,1406483.85,0.0353,Patreon,2025-07-26,Macro,Science & Space,True,0.31,4.0,337
PRD01381,CRE0006,Activity Ideas Bundle,Parenting & Family,Guide,256.93,285.48,10.0,10632,2731679.76,0.0276,Patreon,2025-11-20,Macro,Parenting & Family,False,0.0,4.1,281
PRD01382,CRE0181,Vet Visit Checklist,Pet Care,Bundle,58.46,100.16,41.6,4724,276165.04,0.0196,Podia,2025-11-12,Mid,Pet Care,True,0.0,5.0,398
PRD01383,CRE0073,Habit Tracker Notion,Personal Development,Guide,24.43,37.81,35.4,15580,380619.4,0.0109,Patreon,2024-04-14,Mid,Personal Development,True,0.38,4.2,265
PRD01384,CRE0283,Goal Setting Workbook,Personal Development,eBook,70.53,55.11,-28.0,712,50217.36,0.0779,Etsy,2025-10-07,Micro,Personal Development,True,0.2,4.4,254
PRD01385,CRE0043,Flight Deal Tracker,Travel & Adventure,Template,13.3,18.7,28.9,213,2832.9,0.0172,Teachable,2025-11-05,Micro,Travel & Adventure,False,0.1,3.9,338
PRD01386,CRE0480,Room Planning Guide,Home Decor & Interior Design,Bundle,242.41,350.93,30.9,7120,1725959.2,0.0413,Podia,2025-05-21,Macro,Home Decor & Interior Design,True,0.22,3.7,372
PRD01387,CRE0294,Confidence Course,Personal Development,Course,546.97,482.71,-13.3,28910,15812902.7,0.0253,Patreon,2025-07-04,Macro,Personal Development,True,0.0,3.6,100
PRD01388,CRE0357,Experiment Bundle,Science & Space,Course,33.12,51.14,35.2,509,16858.08,0.0103,Own Website,2024-07-22,Micro,Science & Space,True,0.14,3.8,443
PRD01389,CRE0139,Recipe eBook,Food & Cooking,eBook,148.24,240.54,38.4,29759,4411474.16,0.0565,Etsy,2025-10-05,Macro,Food & Cooking,True,0.26,5.0,227
PRD01390,CRE0174,Activity Ideas Bundle,Parenting & Family,Course,50.12,53.29,5.9,1055,52876.6,0.0516,Own Website,2026-01-06,Micro,Parenting & Family,False,0.15,4.0,384
PRD01391,CRE0308,Vocabulary Flash Cards,Language Learning,Course,70.56,56.82,-24.2,498,35138.88,0.0224,Patreon,2025-06-16,Micro,Language Learning,True,0.2,4.6,335
PRD01392,CRE0439,Notion Template Pack,Technology & Software,Course,138.53,134.78,-2.8,9610,1331273.3,0.0152,Patreon,2025-07-02,Macro,Technology & Software,False,0.11,4.1,338
PRD01393,CRE0053,Science Course,Science & Space,Template,10.32,11.49,10.2,74,763.68,0.0456,Patreon,2025-05-31,Nano,Science & Space,False,0.37,4.1,352
PRD01394,CRE0544,Composition Guide,Photography & Videography,Preset Pack,158.01,175.27,9.8,2342,370059.42,0.0712,Etsy,2025-07-13,Mid,Photography & Videography,False,0.0,4.3,421
PRD01395,CRE0387,Note-Taking Bundle,Education & Online Courses,Guide,909.48,712.99,-27.6,41184,37456024.32,0.0458,Podia,2025-12-26,Mega,Education & Online Courses,False,0.32,3.8,456
PRD01396,CRE0159,Research Template,Education & Online Courses,Template,13.73,20.14,31.8,210,2883.3,0.0743,Patreon,2025-12-04,Nano,Education & Online Courses,False,0.0,4.7,493
PRD01397,CRE0285,Game Guide PDF,Gaming & Esports,eBook,59.62,59.27,-0.6,47,2802.14,0.0292,Own Website,2025-03-30,Micro,Gaming & Esports,True,0.0,4.8,454
PRD01398,CRE0010,Lightroom Preset Pack,Photography & Videography,Course,18.84,26.61,29.2,153,2882.52,0.0312,Podia,2025-12-06,Micro,Photography & Videography,False,0.0,3.7,424
PRD01399,CRE0216,Confidence Course,Personal Development,Course,148.43,173.05,14.2,7411,1100014.73,0.037,Podia,2025-12-19,Mid,Personal Development,False,0.0,4.5,421
PRD01400,CRE0407,Cat Behaviour PDF,Pet Care,Template,39.98,34.34,-16.4,3593,143648.14,0.0375,Etsy,2024-06-06,Micro,Pet Care,True,0.19,3.6,240
PRD01401,CRE0585,Clip Editing Template,Gaming & Esports,eBook,577.81,522.8,-10.5,67184,38819587.04,0.0567,Patreon,2025-01-01,Mega,Gaming & Esports,True,0.4,3.9,333
PRD01402,CRE0314,Lightroom Preset Pack,Photography & Videography,eBook,60.12,70.79,15.1,842,50621.04,0.0354,Teachable,2025-02-07,Micro,Photography & Videography,True,0.2,4.4,474
PRD01403,CRE0062,Script Template,Comedy & Entertainment,Template,51.16,50.07,-2.2,3148,161051.68,0.0623,Podia,2026-01-23,Micro,Comedy & Entertainment,True,0.0,4.4,326
PRD01404,CRE0399,Fermentation Guide,Food & Cooking,Preset Pack,37.44,45.28,17.3,2400,89856.0,0.0775,Podia,2025-05-19,Micro,Food & Cooking,False,0.0,4.2,476
PRD01405,CRE0472,Composition Guide,Photography & Videography,eBook,263.15,209.51,-25.6,12941,3405424.15,0.0693,Gumroad,2024-04-02,Macro,Photography & Videography,True,0.33,4.4,191
PRD01406,CRE0512,Investment Tracker,Finance & Investing,eBook,32.4,32.61,0.6,1981,64184.4,0.056,Teachable,2024-07-21,Micro,Finance & Investing,False,0.2,3.9,414
PRD01407,CRE0186,Packing List PDF,Travel & Adventure,eBook,203.16,158.59,-28.1,10555,2144353.8,0.035,Own Website,2026-01-17,Mid,Travel & Adventure,False,0.0,4.8,446
PRD01408,CRE0065,Content Calendar,Comedy & Entertainment,Template,8.55,16.07,46.8,74,632.7,0.0625,Own Website,2025-11-23,Nano,Comedy & Entertainment,False,0.0,3.9,493
PRD01409,CRE0238,Stream Setup Checklist,Gaming & Esports,Bundle,12.22,18.27,33.1,58,708.76,0.0752,Patreon,2026-02-12,Nano,Gaming & Esports,False,0.0,3.8,299
PRD01410,CRE0048,Pitch Deck Kit,Business & Entrepreneurship,Guide,170.25,177.73,4.2,4015,683553.75,0.0559,Teachable,2024-07-28,Macro,Business & Entrepreneurship,True,0.0,3.6,424
PRD01411,CRE0264,Launch Checklist,Business & Entrepreneurship,Bundle,102.56,143.83,28.7,4858,498236.48,0.0438,Own Website,2025-01-08,Macro,Business & Entrepreneurship,True,0.31,4.2,248
PRD01412,CRE0388,Business Plan Template,Business & Entrepreneurship,Bundle,14.55,13.65,-6.6,237,3448.35,0.0435,Podia,2024-12-28,Nano,Business & Entrepreneurship,True,0.17,4.1,29
PRD01413,CRE0289,Styling Checklist,Home Decor & Interior Design,eBook,22.31,20.74,-7.6,521,11623.51,0.0473,Teachable,2025-11-08,Micro,Home Decor & Interior Design,True,0.33,3.7,9
PRD01414,CRE0202,Style Bundle,Beauty & Fashion,Bundle,102.62,105.41,2.6,10946,1123278.52,0.0618,Podia,2025-05-30,Mid,Beauty & Fashion,True,0.14,4.8,283
PRD01415,CRE0376,Packing List PDF,Travel & Adventure,Template,38.16,28.68,-33.1,749,28581.84,0.0785,Patreon,2024-11-20,Micro,Travel & Adventure,False,0.0,4.5,177
PRD01416,CRE0279,Note-Taking Bundle,Education & Online Courses,Preset Pack,62.91,88.61,29.0,9421,592675.11,0.0419,Podia,2025-02-18,Mid,Education & Online Courses,True,0.3,4.8,18
PRD01417,CRE0395,Launch Checklist,Business & Entrepreneurship,eBook,631.3,535.26,-17.9,15301,9659521.3,0.0416,Gumroad,2025-12-03,Mega,Business & Entrepreneurship,True,0.18,4.0,105
PRD01418,CRE0220,Content Calendar,Comedy & Entertainment,eBook,240.95,409.12,41.1,24859,5989776.05,0.0537,Podia,2024-12-28,Macro,Comedy & Entertainment,True,0.37,4.3,406
PRD01419,CRE0271,Morning Routine Guide,Personal Development,Guide,185.88,172.93,-7.5,1685,313207.8,0.0149,Teachable,2024-04-20,Mid,Personal Development,False,0.38,4.1,477
PRD01420,CRE0522,Meal Prep Guide,Food & Cooking,Course,48.32,41.06,-17.7,3044,147086.08,0.0537,Patreon,2025-09-16,Micro,Food & Cooking,True,0.0,4.9,298
PRD01421,CRE0220,Flight Deal Tracker,Travel & Adventure,Bundle,301.79,253.81,-18.9,5325,1607031.75,0.0143,Podia,2024-12-28,Macro,Travel & Adventure,True,0.0,4.0,289
PRD01422,CRE0456,Storytelling Course,Comedy & Entertainment,Course,9.35,16.49,43.3,1,9.35,0.0614,Podia,2024-04-25,Nano,Comedy & Entertainment,True,0.0,4.7,62
PRD01423,CRE0158,Dev Roadmap PDF,Technology & Software,Bundle,44.04,69.7,36.8,440,19377.6,0.0624,Etsy,2025-01-25,Micro,Technology & Software,False,0.0,4.4,248
PRD01424,CRE0574,Colour Analysis Guide,Beauty & Fashion,Preset Pack,56.49,45.06,-25.4,2501,141281.49,0.0456,Patreon,2025-07-04,Micro,Beauty & Fashion,True,0.25,3.6,30
PRD01425,CRE0110,Reading Log PDF,Parenting & Family,Bundle,707.03,536.76,-31.7,56184,39723773.52,0.0381,Teachable,2025-12-29,Mega,Parenting & Family,True,0.18,4.9,80
PRD01426,CRE0459,Vocal Warm-Up Guide,Music & Audio Production,Guide,511.49,499.26,-2.4,37220,19037657.8,0.0406,Patreon,2024-08-25,Mega,Music & Audio Production,False,0.0,4.1,379
PRD01427,CRE0473,Chore Chart Template,Parenting & Family,Bundle,57.78,105.82,45.4,11410,659269.8,0.0441,Etsy,2025-05-09,Mid,Parenting & Family,True,0.23,3.7,178
PRD01428,CRE0479,Colour Palette Pack,Home Decor & Interior Design,Guide,409.1,478.46,14.5,13982,5720036.2,0.0678,Etsy,2025-04-16,Mega,Home Decor & Interior Design,True,0.23,3.5,355
PRD01429,CRE0057,Knife Skills Course,Food & Cooking,Preset Pack,35.25,68.21,48.3,11696,412284.0,0.0706,Podia,2024-08-24,Mid,Food & Cooking,False,0.22,4.0,335
PRD01430,CRE0445,Options Playbook,Finance & Investing,eBook,36.71,23.73,-54.7,1549,56863.79,0.0762,Podia,2025-08-13,Micro,Finance & Investing,True,0.0,4.8,122
PRD01431,CRE0137,Habit Tracker Notion,Personal Development,Bundle,1109.87,955.66,-16.1,47255,52446906.85,0.0333,Gumroad,2025-04-04,Mega,Personal Development,False,0.0,4.2,376
PRD01432,CRE0597,Chord Progression PDF,Music & Audio Production,Preset Pack,667.14,697.08,4.3,5781,3856736.34,0.0641,Own Website,2025-03-05,Mega,Music & Audio Production,False,0.38,4.0,203
PRD01433,CRE0078,Style Bundle,Beauty & Fashion,Guide,21.23,38.31,44.6,3438,72988.74,0.0413,Etsy,2025-03-25,Micro,Beauty & Fashion,False,0.18,4.0,34
PRD01434,CRE0427,Clip Editing Template,Gaming & Esports,eBook,174.93,339.49,48.5,6278,1098210.54,0.0238,Podia,2024-12-19,Macro,Gaming & Esports,False,0.12,3.7,358
PRD01435,CRE0172,Lab Notebook Template,Science & Space,Guide,63.01,50.86,-23.9,422,26590.22,0.0289,Patreon,2024-07-07,Micro,Science & Space,False,0.0,4.3,139
PRD01436,CRE0528,Automation Course,Technology & Software,eBook,231.8,168.39,-37.7,20074,4653153.2,0.0667,Podia,2025-05-04,Mid,Technology & Software,True,0.0,3.5,436
PRD01437,CRE0035,Options Playbook,Finance & Investing,Guide,181.51,165.39,-9.7,2499,453593.49,0.0688,Patreon,2025-03-02,Mid,Finance & Investing,True,0.37,4.0,485
PRD01438,CRE0583,Editing Course,Photography & Videography,Course,155.65,209.49,25.7,14999,2334594.35,0.0388,Podia,2025-05-17,Mega,Photography & Videography,True,0.39,3.6,467
PRD01439,CRE0274,Styling Checklist,Home Decor & Interior Design,Guide,914.7,755.17,-21.1,127762,116863901.4,0.0211,Own Website,2025-06-30,Mega,Home Decor & Interior Design,False,0.31,4.0,38
PRD01440,CRE0401,Clip Editing Template,Gaming & Esports,Course,6.43,7.27,11.6,97,623.71,0.0184,Podia,2025-05-22,Nano,Gaming & Esports,True,0.0,3.9,294
PRD01441,CRE0195,Sample Pack,Music & Audio Production,Template,29.5,53.44,44.8,3116,91922.0,0.0494,Etsy,2025-02-12,Micro,Music & Audio Production,True,0.0,5.0,138
PRD01442,CRE0517,Vet Visit Checklist,Pet Care,Preset Pack,49.51,40.92,-21.0,225,11139.75,0.0481,Gumroad,2024-07-18,Micro,Pet Care,False,0.16,3.9,452
PRD01443,CRE0393,Automation Course,Technology & Software,Course,65.2,64.09,-1.7,874,56984.8,0.022,Podia,2025-06-05,Micro,Technology & Software,True,0.0,4.5,306
PRD01444,CRE0353,Experiment Bundle,Science & Space,Course,816.71,796.61,-2.5,30747,25111382.37,0.0529,Patreon,2025-11-30,Mega,Science & Space,False,0.35,4.7,16
PRD01445,CRE0294,Game Guide PDF,Gaming & Esports,Course,517.4,472.93,-9.4,9811,5076211.4,0.0371,Podia,2025-10-25,Macro,Gaming & Esports,True,0.3,3.9,450
PRD01446,CRE0435,Colour Palette Pack,Home Decor & Interior Design,Bundle,69.96,77.58,9.8,1868,130685.28,0.0501,Patreon,2024-05-09,Mid,Home Decor & Interior Design,False,0.18,4.2,324
PRD01447,CRE0560,Capsule Wardrobe Guide,Beauty & Fashion,Bundle,62.92,83.71,24.8,2833,178252.36,0.0655,Podia,2026-01-05,Mid,Beauty & Fashion,False,0.33,4.5,96
PRD01448,CRE0348,Colour Palette Pack,Home Decor & Interior Design,eBook,80.98,63.76,-27.0,1042,84381.16,0.0277,Etsy,2025-06-18,Micro,Home Decor & Interior Design,True,0.26,4.8,95
PRD01449,CRE0305,Itinerary Bundle,Travel & Adventure,Template,278.53,406.34,31.5,18238,5079830.14,0.0479,Gumroad,2025-08-18,Macro,Travel & Adventure,False,0.37,4.4,452
PRD01450,CRE0134,Cat Behaviour PDF,Pet Care,Preset Pack,39.12,34.0,-15.1,850,33252.0,0.0468,Patreon,2024-11-21,Micro,Pet Care,True,0.0,5.0,162
PRD01451,CRE0530,Styling Checklist,Home Decor & Interior Design,Bundle,77.64,53.72,-44.5,1783,138432.12,0.0464,Etsy,2025-10-23,Micro,Home Decor & Interior Design,False,0.12,3.8,293
PRD01452,CRE0053,Sleep Schedule Guide,Parenting & Family,eBook,62.14,61.52,-1.0,5037,312999.18,0.0333,Own Website,2025-12-24,Mid,Parenting & Family,False,0.25,4.4,70
PRD01453,CRE0158,Script Template,Comedy & Entertainment,Template,115.37,86.73,-33.0,11117,1282568.29,0.0488,Gumroad,2025-12-25,Mid,Comedy & Entertainment,True,0.29,3.5,15
PRD01454,CRE0579,Knife Skills Course,Food & Cooking,Preset Pack,38.54,45.31,14.9,727,28018.58,0.0628,Podia,2024-05-01,Micro,Food & Cooking,False,0.0,4.5,343
PRD01455,CRE0404,Financial Freedom Course,Finance & Investing,Bundle,22.74,19.56,-16.3,160,3638.4,0.0714,Teachable,2025-11-12,Nano,Finance & Investing,True,0.34,3.8,22
PRD01456,CRE0459,Sample Pack,Music & Audio Production,Preset Pack,35.71,49.68,28.1,2700,96417.0,0.0402,Podia,2025-04-05,Mid,Music & Audio Production,False,0.18,4.6,420
PRD01457,CRE0077,Style Bundle,Beauty & Fashion,Preset Pack,54.03,45.5,-18.7,4482,242162.46,0.0429,Patreon,2025-07-20,Mid,Beauty & Fashion,True,0.11,4.7,43
PRD01458,CRE0175,Dev Roadmap PDF,Technology & Software,Course,310.86,374.15,16.9,33784,10502094.24,0.0163,Etsy,2024-07-19,Macro,Technology & Software,False,0.0,4.3,414
PRD01459,CRE0212,Lightroom Preset Pack,Photography & Videography,Course,23.42,35.34,33.7,1454,34052.68,0.0723,Patreon,2025-08-02,Micro,Photography & Videography,True,0.27,3.6,28
PRD01460,CRE0210,Eco Swap Checklist,Sustainable Living,Preset Pack,101.4,114.75,11.6,4761,482765.4,0.0365,Podia,2024-12-10,Mid,Sustainable Living,True,0.0,4.4,90
PRD01461,CRE0404,Phrase Book PDF,Language Learning,Template,50.84,44.5,-14.2,1446,73514.64,0.0799,Podia,2024-05-21,Micro,Language Learning,True,0.14,5.0,183
PRD01462,CRE0373,City Guide Pack,Travel & Adventure,Template,33.61,58.09,42.1,1239,41642.79,0.0243,Patreon,2026-01-17,Micro,Travel & Adventure,False,0.4,4.4,309
PRD01463,CRE0599,Lab Notebook Template,Science & Space,Preset Pack,350.07,331.3,-5.7,6504,2276855.28,0.0352,Gumroad,2025-08-30,Macro,Science & Space,False,0.0,3.8,300
PRD01464,CRE0132,Content Calendar,Comedy & Entertainment,Bundle,36.44,61.35,40.6,2044,74483.36,0.0678,Own Website,2024-10-22,Mid,Comedy & Entertainment,True,0.18,3.5,32
PRD01465,CRE0362,Camera Settings PDF,Photography & Videography,Bundle,170.14,114.73,-48.3,3292,560100.88,0.0362,Gumroad,2025-11-13,Mid,Photography & Videography,False,0.4,4.0,285
PRD01466,CRE0561,Game Guide PDF,Gaming & Esports,Preset Pack,32.16,25.35,-26.9,650,20904.0,0.0206,Etsy,2024-08-17,Micro,Gaming & Esports,True,0.21,3.7,437
PRD01467,CRE0273,Accent Reduction Guide,Language Learning,Bundle,74.53,101.37,26.5,2982,222248.46,0.0695,Teachable,2025-08-11,Mid,Language Learning,False,0.0,4.2,77
PRD01468,CRE0027,Journal Prompts PDF,Personal Development,Preset Pack,23.75,21.06,-12.8,183,4346.25,0.0618,Patreon,2025-03-13,Micro,Personal Development,False,0.3,4.0,5
PRD01469,CRE0438,Recipe eBook,Food & Cooking,Bundle,79.25,104.27,24.0,1179,93435.75,0.0472,Etsy,2025-10-01,Mid,Food & Cooking,False,0.19,4.6,124
PRD01470,CRE0515,Composition Guide,Photography & Videography,eBook,58.37,58.1,-0.5,678,39574.86,0.0585,Own Website,2024-09-09,Micro,Photography & Videography,True,0.0,3.8,248
PRD01471,CRE0028,Colour Palette Pack,Home Decor & Interior Design,Guide,95.85,78.56,-22.0,6015,576537.75,0.0431,Podia,2025-05-19,Mid,Home Decor & Interior Design,False,0.0,3.6,181
PRD01472,CRE0447,Sustainability Tracker,Sustainable Living,Course,50.46,41.9,-20.4,1781,89869.26,0.0604,Etsy,2025-04-21,Micro,Sustainable Living,False,0.26,4.3,412
PRD01473,CRE0400,DIY Tutorial Bundle,Home Decor & Interior Design,eBook,229.46,180.49,-27.1,3415,783605.9,0.0771,Podia,2025-11-24,Mid,Home Decor & Interior Design,True,0.2,4.0,128
PRD01474,CRE0562,Sustainability Tracker,Sustainable Living,Guide,56.34,58.27,3.3,9269,522215.46,0.0742,Own Website,2024-06-10,Mid,Sustainable Living,False,0.0,4.2,445
PRD01475,CRE0374,Cat Behaviour PDF,Pet Care,Course,9.75,18.21,46.5,897,8745.75,0.0366,Gumroad,2025-10-03,Micro,Pet Care,False,0.12,3.8,155
PRD01476,CRE0381,Stream Setup Checklist,Gaming & Esports,Template,278.79,209.82,-32.9,17167,4785987.93,0.0335,Patreon,2024-10-12,Mid,Gaming & Esports,False,0.24,4.9,420
PRD01477,CRE0150,Dog Training Guide,Pet Care,Preset Pack,55.65,56.08,0.8,5077,282535.05,0.0453,Podia,2025-10-05,Mid,Pet Care,True,0.38,3.9,301
PRD01478,CRE0012,Sustainability Tracker,Sustainable Living,eBook,56.92,54.91,-3.7,3525,200643.0,0.0328,Patreon,2025-02-25,Micro,Sustainable Living,False,0.0,4.0,23
PRD01479,CRE0415,Grammar Cheat Sheet,Language Learning,Course,182.32,138.85,-31.3,2131,388523.92,0.0227,Etsy,2024-08-17,Mid,Language Learning,False,0.2,4.1,8
PRD01480,CRE0324,Sleep Schedule Guide,Parenting & Family,Guide,41.48,40.87,-1.5,1118,46374.64,0.041,Gumroad,2024-12-28,Micro,Parenting & Family,False,0.39,4.5,155
